MLS NUMBER,STATUS,ADDRESS,BEDS,FBATHS,HBATHS,LIST PRICE,SOLD PRICE,CONTRACT,SETTLED,CITY,SUBDIV,LOT SIZE,TOT SQFT,LIV SQFT,YEAR BUILT,CONST,DESIGN1,DESIGN2,HEAT,COOLING,GAR SPACES,PARKING,GAR DESC,DINING,EXT FEAT,FLOORS,INT FEAT,LOT DESC,POOL2,POOL DIM,ROOF,OTHER ROOM,SEWER,VIEW,WATER,WINDOWS,SUBD INFO,EST TAXES,SPA,POOL1,MSTR BATH,STYLE,SHORT SALE,REO,BLDG UNITS,COMPLEX UNITS,UNIT FLOOR LOC,TOTAL FLOORS,SUBDIVISION INFO,SECURITY INFO,RESTRICTIONS,FEE DESCRIPTION,ASSOC FEE PAID PER,MAINT CHARGE,LAND LEASE,REC LEASE,ASSOCIATION FEE,MIN LEASE,MAINT INCL,DEVELOPMENT NAME,COMPLEX,UNIT #,ROOF,PUBLIC REMARKS,EXPECTED CLOSING DATE,APPROX LOT SIZE,ZIP CODE,PHOTO COUNT,WITHDRAWN DATE,EXPIRATION DATE,PENDING DATE,OFF MARKET DATE,SALE TERMS,DAYS ON MARKET,COUNTY,APN,ENTRY DATE,SELLER CONTRIBUTIONS (Y/N),SELLER CONTRIBUTIONS ($) 
A10626800,Closed Sale,881 Ocean Dr,2,2,0,790000,750000,03/01/2019 12:00:00 AM,04/02/2019 12:00:00 AM,Key Biscayne,CASA DEL MAR CONDO,,1042,1042,1971,Concrete Block Construction,,,Central Heat,Central Cooling,1,Guest Parking,Attached,Dining/Living Room,"Courtyard, High Impact Doors, Open Balcony, Open Porch","Carpeted Floors, Ceramic Floor",First Floor Entry,,,,,,,,,"Blinds/Shades, High Impact Windows, Impact Glass",CASA DEL MAR CONDO,4720,,,Shower Only,T52-Townhouse Condo,False,False,,,1,2,,"Doorman, Guard At Site, Security Patrol",Ok To Lease,,Quarterly,0,0,0,2167,,,Casa Del Mar,Casa Del Mar,TH24,,"Weekend Island getaway!  The Beach is your backyard. These town houses are rarely available. 2 bedroom , 2 baths, 2 floors. Seasonal rental permitted. Impact doors, remodeled bathroom, beautiful light . 24 hour security. Building amenities include, pool, gym, lighted tennis courts. BEACH",04/02/2019 12:00:00 AM,,33149,53,,11/19/2019 12:00:00 AM,03/11/2019 12:00:00 AM,03/11/2019 12:00:00 AM,Cash,10,Miami-Dade County,24-52-04-008-2290,03/01/2019 11:49:23 AM,False,
A2074799,Closed Sale,200 OCEAN LANE DRIVE,1,2,0,780000,780000,01/30/2015 12:00:00 AM,05/27/2015 12:00:00 AM,Key Biscayne,,,950,950,1961,Pre-Cast Concrete Construction,,,"Central Heat, Electric Heat","Central Cooling, Electric Cooling",1,"1 Space, Assigned Parking, Valet Parking",,Dining/Living Room,Electric Shutters,Tile Floors,Foyer Entry,,,,,,,,,Impact Glass,,5810,,,,C45-Co-Op 5+ Stories,False,False,119,,7,14,,"Doorman, Elevator Secure, Tv Camera",Renting Limited,,Monthly,1049,0,0,1049,,,,Island House Apartments,705,,"ELEGANT & SOPHISTICATED PIED-A-TERRE!Direct Ocean Views from 1000 sq.ft. 1/1 entirely redone & transformed into1 bed+den+2bathrooms Remodeled to perfection with top of line materials (Porcelanosa tiles, Via Lactea kitchen counter, custom cabinets, Hansgro he plumbing fixtures), impeccable workmanship & utmost attention to details (lighting, home theater, etc).   Impact glass, recently enlarged pool area, entrance way in the process of a new landscaping Full Service Waterfront Building w/direct beach access",06/01/2015 12:00:00 AM,,33149,20,,01/30/2016 12:00:00 AM,03/03/2015 12:00:00 AM,05/27/2015 12:00:00 AM,Other Terms See Remarks,32,Miami-Dade County,24-42-32-008-0640,02/18/2015 12:00:00 AM,False,
A10456071,Closed Sale,3531 SW 1st Ave,3,2,0,779000,740000,04/20/2018 12:00:00 AM,09/21/2018 12:00:00 AM,Miami,EAST SHENANDOAH,11250,,1958,1952,Concrete Block Construction,Detached,One Story,Central Heat,Central Cooling,0,"Driveway, Slab/Strip, Street Parking",,Breakfast Area,"Fence, Fruit Trees","Other Floors, Wood Floors","First Floor Entry, Pantry, Split Bedroom, Walk-In Closets",1/4 To Less Than 1/2 Acre Lot,,,,Family Room,Municipal Sewer,None,Municipal Water,Impact Glass,EAST SHENANDOAH,11501,,False,,R30-No Pool/No Water,False,False,,,,,Other Subdiv/Park Info,,Other Restrictions,,,,,,,,,,,,,"Tastefully remodeled 3/2 home in the Roads situated on an 11,250 SqFt. Urban living at its finest, within close proximity to Brickell, airport and the beaches. Completely gated. Ready to move into.",09/12/2018 12:00:00 AM,,33145,15,,04/10/2019 12:00:00 AM,08/21/2018 12:00:00 AM,08/21/2018 12:00:00 AM,Conventional,123,Miami-Dade County,01-41-39-007-0240,04/20/2018 4:28:39 PM,False,
A10392707,Closed Sale,450 Grapetree Drive,2,2,1,774999,765000,12/28/2017 12:00:00 AM,06/11/2018 12:00:00 AM,Key Biscayne,,,,1404,1974,Concrete Block Construction,,,Central Heat,Central Cooling,0,Street Parking,,,"Screened Balcony, Screened Porch, Storm/Security Shutters","Tile Floors, Wood Floors",First Floor Entry,,,,,,,,,,,10460,,,,T52-Townhouse Condo,False,False,,,1,2,,Complex Fenced,No Restrictions,,Monthly,695,0,0,695,,,,Grapetree,305,,"Beautiful, bright and ready for new memories in Grapetree townhomes! This perfect home offers 1,400 square feet of living space with 2 large bedrooms plus den that can be converted into a 3rd bedroom, updated 2 and a half bathrooms, kitchen with top of the line appliances, 2 spacious balconies and a newly screened-in porch perfect for entertaining. Grapetree townhomes offer private beach access and a large community pool. Privacy, tranquility and comfort combine in this must-see property in the exclusive island of Key Biscayne. Owner is motivated to sell. Very easy to show!",05/28/2018 12:00:00 AM,,33149,14,,04/30/2018 12:00:00 AM,04/25/2018 12:00:00 AM,04/25/2018 12:00:00 AM,Conventional,118,Miami-Dade County,2452040120460,12/28/2017 1:05:10 PM,False,
A2038055,Closed Sale,111 SW 29 RD,4,3,1,769000,755000,11/24/2014 12:00:00 AM,02/04/2015 12:00:00 AM,Miami,38-39 54 41 BRICKELL ESTA,,2640,2640,1936,Cbs Construction,Detached,"Two Story, Substantially Remodeled",Central Heat,"Ceiling Fans, Central Cooling",0,"Driveway, Other Parking, Street Parking",,"Formal Dining, Snack Bar/Counter, Breakfast Area","Fence, Fruit Trees, High Impact Doors, Exterior Lighting, Patio, Shed","Wood Floors, Other Floors","First Floor Entry, Built-Ins, Closet Cabinetry, Fireplace, French Doors, Pantry, Walk-In Closets",Less Than 1/4 Acre Lot,"Below Ground Pool, Free Form, Other",0X0,,"Family Room, Other, Utility Room/Laundry, Storage Room",Municipal Sewer,"Garden View, Pool Area View",Municipal Water,,38-39 54 41 BRICKELL ESTA,5004,,True,"2 Master Bathrooms, Shower Only",R31-Pool Only,False,False,,,,,"Public Road, Sidewalks, Street Lights",,Other Restrictions,,,,,,,,,,,,,Lovely 2 Story Roads Pool Hm. This residence is fully renovated including a very large open family/entertaining rm built 1 year ago w/ beautiful engineered wood flrs & tall ceilings. Lovely open porch leads to Liv/Din rm split flrplan. Original Lime rock  fireplace adds a charming warm touch to this cozy home. Master is downstairs & 3 beds upstairs. Spacious driveway w/ Ornamental Fence and Gates for added privacy. Hurricane impact wndws. Renovated ktchn. Nice size laundry rm. Tastefully decorated.,02/06/2015 12:00:00 AM,X,33129,19,,05/31/2015 12:00:00 AM,01/14/2015 12:00:00 AM,02/04/2015 12:00:00 AM,Conventional,51,Miami-Dade County,01-41-38-009-1320,11/24/2014 12:00:00 AM,True,5000
A10318461,Closed Sale,1176 SW 22 Ter,3,3,1,760000,750000,07/28/2017 12:00:00 AM,10/03/2017 12:00:00 AM,Miami,,,2990,2990,2016,Cbs Construction,,,Central Heat,Central Cooling,1,Covered Parking,Attached,Dining/Living Room,"Fence, High Impact Doors, Open Porch",Marble Floors,"First Floor Entry, Closet Cabinetry, Cooking Island, Fire Sprinklers, French Doors, Other Interior Features",,,,,Utility Room/Laundry,,,,"High Impact Windows, Impact Glass",,9000,,,2 Master Bathrooms,T51-Townhouse Fee Simple,False,False,2,,1,2,,"Complex Fenced, Burglar Alarm",Ok To Lease,,Monthly,0,0,0,0,,,AT THE ROADS CONDO,AT THE ROADS CONDO,2,,"LOCATION LOCATION! 10 minutes from Brickell City Centre Mall. this contemporary architecture 3 bedrooms 3.5 bathrooms, open space floor plan,  beautiful European open kitchen with stainless appliances, nice double doors to the small backyard. Second floor has 2 bedrooms with baths, beautiful master suite with large master bathroom and large walking closet, private rooftop, design California closets in all bedrooms . Very spacious with a beautifully finishes .",,,33129,29,,07/14/2018 12:00:00 AM,10/03/2017 12:00:00 AM,10/03/2017 12:00:00 AM,Cash,67,Miami-Dade County,01-41-40-063-0020,07/31/2017 12:17:08 PM,False,
A10087451,Closed Sale,200 Ocean Lane Dr,2,2,,750000,720000,05/17/2016 12:00:00 AM,06/12/2017 12:00:00 AM,Key Biscayne,,,1350,1350,1961,Cbs Construction,,,"Central Heat, Electric Heat","Central Cooling, Electric Cooling",1,"1 Space, Guest Parking, Valet Parking",,,"Barbeque, Open Balcony, Storm/Security Shutters",Ceramic Floor,"First Floor Entry, Built-Ins, Foyer Entry, Walk-In Closets",,,,,,,,,Drapes & Rods,,8083,,,,C45-Co-Op 5+ Stories,False,False,132,132,3,14,,"Complex Fenced, Garage Secured, Lobby Secured",Renting Limited,,Quarterly,1854,0,0,5562,,,Island House,Island House,309,,"Outstanding 2 bedrooms, 2 baths unit exquisitely redone completely,  located in a serene and paradisiacal oceanfront complex.  Very secure gated building with lobby concierge and optional valet parking. Beach access, exercise room, pool are some of the amenities.  Washer and dryer in the unit. High impact windows. Comes with  storage compartment.  Tiled through out.  Maintenance includes electricity, cable tv, wifi, water, valet parking, a/c maintenance and repairs, etc.  Motivated Seller, moved out of tow",06/12/2017 12:00:00 AM,,33149,32,,06/16/2017 12:00:00 AM,05/04/2017 12:00:00 AM,05/04/2017 12:00:00 AM,Cash,352,Miami-Dade County,24-42-32-008-0320,05/21/2016 11:13:21 AM,False,
A10457955,Closed Sale,3050 SW 1 Ave,3,2,,749999,725000,04/24/2018 12:00:00 AM,09/14/2018 12:00:00 AM,Miami,East Shenandoah,10059,2456,2456,1939,Cbs Construction,Detached,"One Story, Substantially Remodeled",Central Heat,"Ceiling Fans, Central Cooling",0,"Slab/Strip, Street Parking",,,"Fence, Fruit Trees",Wood Floors,"First Floor Entry, Built-Ins, Closet Cabinetry, Volume Ceilings","Less Than 1/4 Acre Lot, Corner Lot, Oversized Lot",,,,Family Room,Municipal Sewer,Garden View,Municipal Water,,East Shenandoah,2445,,False,,R30-No Pool/No Water,False,False,,,,,"Paved Road, Public Road, Sidewalks",,Other Restrictions,,,,,,,,,,,,,"Spectacular Brickell Roads modern colonial home on a double corner lot. This is a 3 bedroom, 2 bathroom sanctuary. The property has an 8 foot concrete perimeter wall, making it very private and secure. It also has impact windows and doors. The home features  tall ceilings, glimmering wood floors throughout, a working fireplace and cozy dining room with a garden view. Spectacular Chef's kitchen with wood cabinets, quartz counter tops, 2 pantries, and stainless steel appliances. Remodeled and updated bathrooms including all the plumbing, and electrical. 8 camera security system.   Separate laundry/utility/storage room.. Truly a must-see.",09/15/2018 12:00:00 AM,"10,059",33129,25,,12/31/2018 12:00:00 AM,08/01/2018 12:00:00 AM,08/01/2018 12:00:00 AM,Cash,99,Miami-Dade County,01-41-39-007-0570,04/24/2018 5:05:48 PM,False,
A2096628,Closed Sale,35 SW 27 RD,4,4,,724000,700000,04/03/2015 12:00:00 AM,11/04/2015 12:00:00 AM,Miami,BRICKELL HAMMOCK UNIT NO,,2357,2357,1938,Cbs Construction,Detached,Ranch,"Central Heat, Electric Heat","Central Cooling, Electric Cooling",0,"Driveway, Street Parking",,Formal Dining,"Fence, Exterior Lighting, Patio","Wood Floors, Parquet Floors, Other Floors","Fireplace, 3 Bedroom Split, Skylight",1/4 To Less Than 1/2 Acre Lot,,,,"Glassed Porch, Florida Room, Other, Utility Room/Laundry, Garage Converted",Municipal Sewer,Garden View,Municipal Water,Jalousie,BRICKELL HAMMOCK UNIT NO,10372,False,False,Combination Tub & Shower,R30-No Pool/No Water,False,False,,,,,No Subdiv/Park Info,,No Restrictions,,,,,,,,,,,,,"LOCATION, LOCATION, LOCATION! and now REDUCED to an incredible price! Close to Brickell & downtown, and surrounded by lush  native foliage on a fenced double lot, this 1938 home has  tons of potential. 4 BRs, 4 baths, a gorgeous bright sunroom, hardwood &  parquet floors, fireplace, cedar closets, hurricane  shutters, alarm and more. Roof & electric panel only 5 years old; AC ~4.   NEAR I-95... REALTORS & BUYERS SHOULD DRIVE BY THIS BEFORE CALLING FOR SHOWINGS!",11/03/2015 12:00:00 AM,108X135,33129,14,,12/02/2015 12:00:00 AM,09/30/2015 12:00:00 AM,11/04/2015 12:00:00 AM,Conventional,180,Miami-Dade County,01-41-39-005-0640,04/04/2015 12:00:00 AM,False,
A10541320,Closed Sale,345 SW 32nd Rd,4,3,0,710000,650000,09/20/2018 12:00:00 AM,06/03/2019 12:00:00 AM,Miami,NONE,5750,1988,1824,1936,Cbs Construction,Detached,Old Spanish,Central Heat,Central Cooling,0,Driveway,,"Formal Dining, Snack Bar/Counter","Fence, High Impact Doors, Patio","Other Floors, Tile Floors",Walk-In Closets,Less Than 1/4 Acre Lot,"Automatic Chlorination, Below Ground Pool, Child Gate Fence, Concrete",12x20,,No Additional Rooms,Municipal Sewer,None,Municipal Water,High Impact Windows,NONE,10700,False,True,Combination Tub & Shower,R31-Pool Only,False,False,,,,,No Subdiv/Park Info,,No Restrictions,,,,,,,,,,,,,"Remodeled Roads House. 4 bed / 3 bath, new floors throughout, new kitchen, new appliances, new A/C, impact windows. Pool and pergola built in 2017. Automatic sprinkler system. 2 parking spaces. Master bedroom with walk-in closet, 2 additional closets and vestibule. Huge living area with space for family room. Separate living / dining areas.",06/14/2019 12:00:00 AM,,33129,21,,09/20/2023 12:00:00 AM,01/17/2019 12:00:00 AM,01/17/2019 12:00:00 AM,Conventional,119,Miami-Dade County,01-41-39-007-3110,09/20/2018 12:14:02 PM,False,
A2071852,Closed Sale,2898 SW 2 AV,4,3,1,699999,690000,02/12/2015 12:00:00 AM,04/28/2015 12:00:00 AM,Miami,38-39 54 41 BRICKELL ESTA,,2465,2465,2003,Cbs Construction,Attached,One Story,Central Heat,Central Cooling,2,Covered Parking,Attached,,None,Marble Floors,First Floor Entry,1 To Less Than 2 Acre Lot,,,,Den/Library/Office,Municipal Sewer,None,Municipal Water,,38-39 54 41 BRICKELL ESTA,6913,,False,,R30-No Pool/No Water,True,False,,,,,No Subdiv/Park Info,,No Restrictions,,,,,,,,,,,,,Simply Beautiful Single Family Home in Brickell Estates. Huge Kitchen with wood cabinets and stainless steel appliances. Marble Floors throughout.  Walk-in Closets in master bedroom. Excellent neighborhood centrally located minutes away from Brickell and  Downtown.,06/06/2015 12:00:00 AM,X,33129,10,,07/13/2015 12:00:00 AM,03/06/2015 12:00:00 AM,04/28/2015 12:00:00 AM,Conventional,22,Miami-Dade County,01-41-38-009-1240,02/12/2015 12:00:00 AM,False,
A10569501,Closed Sale,32 SW 23rd Rd,2,2,1,699000,689000,11/09/2018 12:00:00 AM,01/17/2019 12:00:00 AM,Miami,BRICKELL HAMMOCK UNIT NO,7182,1800,1735,1935,Cbs Construction,Detached,"Two Story, Old Spanish",Electric Heat,"Ceiling Fans, Electric Cooling",0,Driveway,,Formal Dining,"Awnings, Fence, High Impact Doors, Exterior Lighting, Storm/Security Shutters",Wood Floors,First Floor Entry,Less Than 1/4 Acre Lot,"Below Ground Pool, Heated",14x14,,Family Room,Municipal Sewer,None,Municipal Water,"High Impact Windows, Plantation Shutters",BRICKELL HAMMOCK UNIT NO,4754,False,True,Shower Only,R31-Pool Only,False,False,,,,,No Subdiv/Park Info,,No Restrictions,,,,,,,,,,,,,"Charming house on the South Miami Avenue side of the Roads, surrounded by million dollar properties.  Located on a dead-end street, this 2/2.5 house can easily become a 3/3 with minor modifications.  Lovingly updated, this house features impact windows and doors, newer kitchen and bathrooms, and lots of closet space.  Spectacular location.  The heated pool is located within super-private totally fenced backyard, making it your own oasis.  Gorgeous solid wood floors throughout.  Living area is estimated, as additions were never added to the tax roll.  Master bedroom is located on the first floor.  Second floor currently has guest room/office with Murphy bed and full bathroom.  This house offers a great value.  Shown by appointment only.",01/18/2019 12:00:00 AM,,33129,44,,05/08/2019 12:00:00 AM,11/14/2018 12:00:00 AM,11/14/2018 12:00:00 AM,Conventional,5,Miami-Dade County,01-41-39-005-0030,11/09/2018 4:35:10 PM,False,
A10495470,Closed Sale,249 SW 32nd Rd,2,2,0,699000,620000,06/30/2018 12:00:00 AM,10/26/2018 12:00:00 AM,Miami,East Shenandoah,7800,1588,1483,1935,Cbs Construction,Detached,One Story,Other,Electric Cooling,0,"Driveway, Slab/Strip, Street Parking",,,"Open Porch, Patio, Room For Pool","Ceramic Floor, Other Floors","First Floor Entry, Cooking Island, Other Interior Features",Less Than 1/4 Acre Lot,,,,Storage Room,Municipal Sewer,"Garden View, Other View",Municipal Water,,East Shenandoah,7953,,False,,R30-No Pool/No Water,False,False,,,,,"Public Road, Sidewalks",,Other Restrictions,,,,,,,,,,,,,"Conveniently located in The Roads Neighborhood right off of the scenic route that is the 3rd avenue, walking distance from Mary Brickell Village, Brickell City Centre this naturally lit dream house is an oasis with 2bds/2 bths. Offered at just $699,000 this home is endowed with a lot size of 7,800 sqft. Porcelain floors pervade the living space providing a fresh modern contemporary environment gleaming with inspiration. This organic meets contemporary modern abode is updated with a high-end finish throughout. The kitchen is tastefully equipped with a quartz countertop, stainless steel appliances, and island built-in cooktop. Surrounded by lush green landscaping, this lot is suited w/plenty of room for more green thumb activities!",10/26/2018 12:00:00 AM,,33129,25,,02/28/2019 12:00:00 AM,09/25/2018 12:00:00 AM,09/25/2018 12:00:00 AM,Conventional,87,Miami-Dade County,01-41-39-007-2880,06/30/2018 5:03:32 PM,False,
A1850723,Closed Sale,212 S SHORE DR,4,3,0,699000,740000,10/02/2013 12:00:00 AM,01/28/2015 12:00:00 AM,Miami,14 54 41 BAY HEIGHTS,,2499,2499,1953,Cbs Construction,Detached,One Story,"Central Heat, Electric Heat","Central Cooling, Electric Cooling",0,Driveway,,,Room For Pool,"Terrazzo Floors, Tile Floors","Built-Ins, Foyer Entry",Less Than 1/4 Acre Lot,,,,"Attic, Family Room, Garage Apartment, Utility/Laundry In Garage",Municipal Sewer,Other View,Other,,14 54 41 BAY HEIGHTS,6046,False,False,,R30-No Pool/No Water,True,False,,,,,No Subdiv/Park Info,,No Restrictions,,,,,,,,,BAY HEIGHTS,,,,"**PRESTIGIOUS BAY  HEIGHTS *NEEDS UPDATING BUT WORTH THE INVESTMENT. 24 HOUR ROAMING PATROL. CENTRALLY LOCATED TO DOWNTOWN MIAMI, COCONUT GROVE AND CORAL GABLES. A MUST SEE!***PROPERTY IS A SHORT SALE. CONTRACTS ARE CONTINGENT UPON SELLER'S LENDER'S APPRO VAL.***",02/28/2015 12:00:00 AM,X,33133,3,,12/02/2014 12:00:00 AM,03/17/2014 12:00:00 AM,01/28/2015 12:00:00 AM,Cash,166,Miami-Dade County,01-41-14-006-1020,10/02/2013 12:00:00 AM,False,
A2080161,Closed Sale,200 OCEAN LN DR,1,1,0,699000,650000,02/27/2015 12:00:00 AM,06/26/2015 12:00:00 AM,Key Biscayne,,,950,950,1961,Pre-Cast Concrete Construction,,,"Central Heat, Electric Heat","Central Cooling, Electric Cooling, Ceiling Fans",1,"1 Space, Assigned Parking, Valet Parking",Detached,Dining/Living Room,Open Balcony,Marble Floors,"Foyer Entry, Walk-In Closets",,,,,,,,,"Impact Glass, Plantation Shutters",,5528,,,"Combination Tub & Shower, Dual Sinks",C45-Co-Op 5+ Stories,False,False,119,,2,14,,"Tv Camera, Doorman",Renting Limited,,Monthly,969,0,0,969,,,,Island House Apartments,204,,"PICTURE PERFECT RESIDENCE WHERE PEACE & TRANQUILITY OF TROPICAL GARDEN VIEWS MEET OCEAN VIEWS. LOWER FLOOR GIVES THIS EXCEPTIONALLY AMPLE  1 BED/1 BATH A FEELING OF BEING IN A HOME W/NEWLY LANDSCAPED GARDEN & INFINITY EDGE POOL  RENOVATED OPEN GOURMET KIT CHEN W/ITALIAN CUSTOM CABINETRY, STAINLESS STEEL COUNTER, TOP OF THE LINE APPLIANCES & ACCESSORIES - LIGHT TRAVERTINE FLOORING THROUGHOUT, INCLUDING BALCONY- IMPACT GLASS IN WHOLE BUILDING-  FULL SERVICE WATERFRONT BUILDING VERY CLOSE TO BEACH.  ",06/30/2015 12:00:00 AM,,33149,21,,02/18/2016 12:00:00 AM,06/17/2015 12:00:00 AM,06/26/2015 12:00:00 AM,Other Terms See Remarks,110,Miami-Dade County,24-42-32-008-0180,03/02/2015 12:00:00 AM,False,
A10536712,Closed Sale,3541 SW 1st Ave,3,3,1,695000,655000,09/13/2018 12:00:00 AM,11/19/2018 12:00:00 AM,Miami,,,,2395,2008,Concrete Block Construction,,,Central Heat,Central Cooling,1,Covered Parking,,,"Awnings, Barbeque, Deck, Fence, High Impact Doors, Open Balcony, Patio","Tile Floors, Wood Floors",First Floor Entry,,,,,Family Room,,,,"Blinds/Shades, Drapes & Rods",,6614,,,"Bidet, Dual Sinks, Separate Tub & Shower, Whirlpool/Spa",T52-Townhouse Condo,False,False,2,,1,2,,Burglar Alarm,Ok To Lease,,Monthly,250,0,0,0,,,,FIRST EAST CONDO,3541,,"TRUE HIDDEN GEM. Come home to a modern townhouse, just minutes from Brickell and blocks from Vizcaya Station. Located in The Roads neighborhood, one of Miami's most desired and convenient locations this 2008, two-story townhouse has impact windows & security system. On the first level, the living and dining areas enjoy plenty of natural light thanks to the double height ceiling and floor-to-ceiling windows. Kitchen is open to a generous family room, with plenty of counter space to accommodate a family for breakfast. A heated pool with salt water systems you can use all year long, awaits you in the backyard. On the second floor, you will find 3 en suite bedrooms, with custom made closets and wood floors throughout.",11/30/2018 12:00:00 AM,,33145,25,,02/27/2019 12:00:00 AM,09/21/2018 12:00:00 AM,09/21/2018 12:00:00 AM,Conventional,8,Miami-Dade County,01-41-40-055-0010,09/13/2018 12:53:48 PM,False,
A10368646,Closed Sale,1053 SW 22nd St,3,3,0,680000,620000,10/23/2017 12:00:00 AM,05/29/2018 12:00:00 AM,Miami,EAST SHENANDOAH,6957,1864,1555,1937,"Cbs Construction, Stucco Exterior Construction",Detached,"Two Story, Old Spanish",Central Heat,Electric Cooling,0,Driveway,,"Breakfast Area, Kitchen Dining","Fence, Exterior Lighting, Patio, Room For Pool","Other Floors, Wood Floors","First Floor Entry, Cooking Island, Fireplace",Less Than 1/4 Acre Lot,,,,"Garage Converted, Glassed Porch, Great Room",Municipal Sewer,Garden View,Municipal Water,High Impact Windows,EAST SHENANDOAH,4358,,False,"2 Master Bathrooms, Shower Only",R30-No Pool/No Water,False,False,,,,,No Subdiv/Park Info,,Ok To Lease,,,,,,,,,The Roads,,,,"Desirable and hard to find Old Spanish home with the modern remodeled interior in The Roads. You will appreciate the luxury of the location close to Downtown, Coral Gables, Coconut Grove, Metro, Shops. Close to everything and on a quiet street. Hidden under the canopy of the oaks. Very private fencing. Relaxing yard with a brick. Despite the footage, the house offers an open spacious Euro kitchen with dining area. The living room has a cozy chimney. Dark Wood floors compliment the rustic feeling. Panoramic sunroom adds more space to play and relax. The garage was conv. to a huge storage room + laundry. Amazing combo of the quality, location, price, and uniqueness. If you value style and looking to have a home in one of the best neighborhoods in Miami, this one is for you! Call today.",05/15/2018 12:00:00 AM,,33129,25,,10/23/2018 12:00:00 AM,04/03/2018 12:00:00 AM,04/02/2018 12:00:00 AM,Conventional,162,Miami-Dade County,01-41-39-007-2890,11/06/2017 9:54:43 PM,False,
A10246269,Closed Sale,3524 SW 3rd Ave,4,3,0,660000,660000,03/22/2017 12:00:00 AM,10/10/2017 12:00:00 AM,Miami,EAST SHENANDOAH,5750,2458,,1939,Cbs Construction,Attached,One Story,Central Heat,Central Cooling,0,"Driveway, Pavers",,"Dining/Living Room, Florida/Dining Combination, Formal Dining","Fence, High Impact Doors, Exterior Lighting, Patio","Ceramic Floor, Wood Floors","Fireplace, Foyer Entry",Less Than 1/4 Acre Lot,,,,"Family Room, Florida Room, Utility Room/Laundry",Municipal Sewer,None,Municipal Water,,EAST SHENANDOAH,2633,,False,"2 Master Bathrooms, Dual Sinks, Shower Only",R30-No Pool/No Water,False,False,,,,,Public Road,,No Restrictions,,,,,,,,,,,,,"COMPLETLY REMODELED PROPERTY, LOCATED IN THE MUST DESIRED NEIGHBORDHOOD IN MIAMI (EAST SHENANDOAH/ROADS) AREA. HOME FEATURING FOUR BEDROOMS and THREE BATHROOMS, NEW WOOD KITCHEN CABINETS WITH  NEW APPLIANCES, LIVING ROOM AND DINING ROOM WITH ORIGINAL WOOD FLOORS,  FAMILY ROOM , LAUNDRY ROOM AND PANTRY, DECORATED FIRE PLACE, IMPACT WINDOWS AND DOORS. WALK TO RESTAURANTS,  NEAR I-95, KEY BISCAYNE AND COCONUT GROVE. Property larger then tax roll, owner has not leave in the property.",,,33145,17,,11/01/2017 12:00:00 AM,08/24/2017 12:00:00 AM,10/10/2017 12:00:00 AM,Conventional,155,Miami-Dade County,01-41-39-007-2090,03/23/2017 8:08:22 PM,False,
A2086093,Closed Sale,3542 SW 1 AV,3,3,0,650000,625000,03/13/2015 12:00:00 AM,07/10/2015 12:00:00 AM,Miami,EAST SHENANDOAH,,2321,2321,1940,Cbs Construction,Detached,"Substantially Remodeled, One Story",Central Heat,Central Cooling,1,"Driveway, Street Parking, Other Parking",,"Eat-In Kitchen, Snack Bar/Counter, Formal Dining",High Impact Doors,"Tile Floors, Wood Floors","First Floor Entry, Built-Ins, Cooking Island, Foyer Entry, Other Interior Features",Less Than 1/4 Acre Lot,Below Ground Pool,0X0,,"Family Room, Den/Library/Office, Utility/Laundry In Garage",Municipal Sewer,"Garden View, Pool Area View",Municipal Water,"High Impact Windows, Sliding",EAST SHENANDOAH,5440,,True,,R31-Pool Only,False,False,,,,,"Paved Road, Public Road, Street Lights",,Other Restrictions,,,,,,,,,,,,,"Spectacular home in The Roads. Completely renovated and turnkey. Home features expansive living room and kitchen, great sized bedrooms, and relaxing pool/deck area. Home already has hurricane impact windows and doors, new kitchen, new bathrooms, spectacul ar high ceilings, and more. Great opportunity to own in a highly desirable neighborhood. ",07/10/2015 12:00:00 AM,50x145,33145,26,,12/31/2015 12:00:00 AM,06/18/2015 12:00:00 AM,07/10/2015 12:00:00 AM,Conventional,97,Miami-Dade County,01-41-39-007-1630,03/13/2015 12:00:00 AM,False,
A1914115,Closed Sale,210 CYPRESS DR,4,2,0,650000,1390000,02/24/2014 12:00:00 AM,08/18/2014 12:00:00 AM,Key Biscayne,TROPICAL ISLE HOMES SUB 4,,2115,2115,1953,Cbs Construction,Detached,One Story,No Heat,No Cooling,0,Other Parking,,,None,Other Floors,Other Interior Features,Less Than 1/4 Acre Lot,,,,Other,Municipal Sewer,None,Municipal Water,,TROPICAL ISLE HOMES SUB 4,12541,,False,,R30-No Pool/No Water,True,False,,,,,No Subdiv/Park Info,,No Restrictions,,,,,,,,,,,,,Land Value Only. Short Sale subject to Lender's approval. Short Sale process will be processed by Short Sale Company already handling and assigned. Offers must be presented with proof of funds. Seller will select the closing agent. All Contracts & Offers  are subject to final review and approval of Seller. All offers to contracts are not binding unless the entire agreement is ratified by all parties.,04/07/2014 12:00:00 AM,X,33149,1,,02/24/2015 12:00:00 AM,03/05/2014 12:00:00 AM,08/18/2014 12:00:00 AM,Cash,9,Miami-Dade County,24-42-32-006-2430,02/27/2014 12:00:00 AM,False,
